"Sl","Gene"
"9328","ENSG00000164405"
"9329","ENSG00000164406"
"9330","ENSG00000164418"
"9331","ENSG00000164430"
"9332","ENSG00000164434"
"9333","ENSG00000164438"
"9334","ENSG00000164440"
"9335","ENSG00000164442"
"9336","ENSG00000164451"
"9337","ENSG00000164458"
"9338","ENSG00000164466"
"9339","ENSG00000164483"
"9340","ENSG00000164484"
"9341","ENSG00000164485"
"9342","ENSG00000164488"
"9343","ENSG00000164494"
"9344","ENSG00000164500"
"9345","ENSG00000164506"
"9346","ENSG00000164508"
"9347","ENSG00000164512"
"9348","ENSG00000164520"
"9349","ENSG00000164530"
"9350","ENSG00000164532"
"9351","ENSG00000164542"
"9352","ENSG00000164543"
"9353","ENSG00000164548"
"9354","ENSG00000164574"
"9355","ENSG00000164587"
"9356","ENSG00000164588"
"9357","ENSG00000164591"
"9358","ENSG00000164597"
"9359","ENSG00000164603"
"9360","ENSG00000164609"
"9361","ENSG00000164610"
"9362","ENSG00000164611"
"9363","ENSG00000164619"
"9364","ENSG00000164627"
"9365","ENSG00000164631"
"9366","ENSG00000164645"
"9367","ENSG00000164647"
"9368","ENSG00000164649"
"9369","ENSG00000164651"
"9370","ENSG00000164654"
"9371","ENSG00000164659"
"9372","ENSG00000164663"
"9373","ENSG00000164674"
"9374","ENSG00000164675"
"9375","ENSG00000164683"
"9376","ENSG00000164684"
"9377","ENSG00000164687"
"9378","ENSG00000164690"
"9379","ENSG00000164691"
"9380","ENSG00000164692"
"9381","ENSG00000164694"
"9382","ENSG00000164695"
"9383","ENSG00000164707"
"9384","ENSG00000164713"
"9385","ENSG00000164715"
"9386","ENSG00000164733"
"9387","ENSG00000164736"
"9388","ENSG00000164741"
"9389","ENSG00000164742"
"9390","ENSG00000164743"
"9391","ENSG00000164744"
"9392","ENSG00000164746"
"9393","ENSG00000164749"
"9394","ENSG00000164751"
"9395","ENSG00000164754"
"9396","ENSG00000164761"
"9397","ENSG00000164764"
"9398","ENSG00000164776"
"9399","ENSG00000164778"
"9400","ENSG00000164796"
"9401","ENSG00000164808"
"9402","ENSG00000164815"
"9403","ENSG00000164816"
"9404","ENSG00000164818"
"9405","ENSG00000164821"
"9406","ENSG00000164822"
"9407","ENSG00000164823"
"9408","ENSG00000164828"
"9409","ENSG00000164830"
"9410","ENSG00000164841"
"9411","ENSG00000164850"
"9412","ENSG00000164867"
"9413","ENSG00000164877"
"9414","ENSG00000164879"
"9415","ENSG00000164880"
"9416","ENSG00000164885"
"9417","ENSG00000164889"
"9418","ENSG00000164896"
"9419","ENSG00000164897"
"9420","ENSG00000164900"
"9421","ENSG00000164904"
"9422","ENSG00000164916"
"9423","ENSG00000164919"
"9424","ENSG00000164920"
"9425","ENSG00000164924"
"9426","ENSG00000164929"
"9427","ENSG00000164930"
"9428","ENSG00000164933"
"9429","ENSG00000164934"
"9430","ENSG00000164938"
"9431","ENSG00000164944"
"9432","ENSG00000164949"
"9433","ENSG00000164951"
"9434","ENSG00000164953"
"9435","ENSG00000164961"
"9436","ENSG00000164967"
"9437","ENSG00000164970"
"9438","ENSG00000164972"
"9439","ENSG00000164978"
"9440","ENSG00000164983"
"9441","ENSG00000164985"
"9442","ENSG00000164989"
"9443","ENSG00000165006"
"9444","ENSG00000165023"
"9445","ENSG00000165025"
"9446","ENSG00000165030"
"9447","ENSG00000165046"
"9448","ENSG00000165059"
"9449","ENSG00000165060"
"9450","ENSG00000165066"
"9451","ENSG00000165072"
"9452","ENSG00000165076"
"9453","ENSG00000165084"
"9454","ENSG00000165091"
"9455","ENSG00000165092"
"9456","ENSG00000165097"
"9457","ENSG00000165102"
"9458","ENSG00000165105"
"9459","ENSG00000165113"
"9460","ENSG00000165115"
"9461","ENSG00000165119"
"9462","ENSG00000165120"
"9463","ENSG00000165124"
"9464","ENSG00000165131"
"9465","ENSG00000165138"
"9466","ENSG00000165140"
"9467","ENSG00000165164"
"9468","ENSG00000165168"
"9469","ENSG00000165169"
"9470","ENSG00000165171"
"9471","ENSG00000165175"
"9472","ENSG00000165181"
"9473","ENSG00000165182"
"9474","ENSG00000165185"
"9475","ENSG00000165186"
"9476","ENSG00000165192"
"9477","ENSG00000165194"
"9478","ENSG00000165195"
"9479","ENSG00000165197"
"9480","ENSG00000165202"
"9481","ENSG00000165209"
"9482","ENSG00000165215"
"9483","ENSG00000165219"
"9484","ENSG00000165233"
"9485","ENSG00000165240"
"9486","ENSG00000165244"
"9487","ENSG00000165246"
"9488","ENSG00000165259"
"9489","ENSG00000165264"
"9490","ENSG00000165271"
"9491","ENSG00000165275"
"9492","ENSG00000165280"
"9493","ENSG00000165282"
"9494","ENSG00000165283"
"9495","ENSG00000165288"
"9496","ENSG00000165300"
"9497","ENSG00000165304"
"9498","ENSG00000165309"
"9499","ENSG00000165312"
"9500","ENSG00000165322"
"9501","ENSG00000165323"
"9502","ENSG00000165325"
"9503","ENSG00000165338"
"9504","ENSG00000165349"
"9505","ENSG00000165355"
"9506","ENSG00000165359"
"9507","ENSG00000165370"
"9508","ENSG00000165376"
"9509","ENSG00000165379"
"9510","ENSG00000165383"
"9511","ENSG00000165388"
"9512","ENSG00000165392"
"9513","ENSG00000165406"
"9514","ENSG00000165409"
"9515","ENSG00000165410"
"9516","ENSG00000165416"
"9517","ENSG00000165417"
"9518","ENSG00000165424"
"9519","ENSG00000165443"
"9520","ENSG00000165449"
"9521","ENSG00000165458"
"9522","ENSG00000165471"
"9523","ENSG00000165474"
"9524","ENSG00000165475"
"9525","ENSG00000165478"
"9526","ENSG00000165480"
"9527","ENSG00000165487"
"9528","ENSG00000165490"
"9529","ENSG00000165494"
"9530","ENSG00000165495"
"9531","ENSG00000165496"
"9532","ENSG00000165506"
"9533","ENSG00000165507"
"9534","ENSG00000165509"
"9535","ENSG00000165512"
"9536","ENSG00000165516"
"9537","ENSG00000165521"
"9538","ENSG00000165525"
"9539","ENSG00000165526"
"9540","ENSG00000165527"
"9541","ENSG00000165533"
"9542","ENSG00000165548"
"9543","ENSG00000165553"
"9544","ENSG00000165556"
"9545","ENSG00000165566"
"9546","ENSG00000165568"
"9547","ENSG00000165572"
"9548","ENSG00000165588"
"9549","ENSG00000165591"
"9550","ENSG00000165606"
"9551","ENSG00000165609"
"9552","ENSG00000165617"
"9553","ENSG00000165626"
"9554","ENSG00000165630"
"9555","ENSG00000165633"
"9556","ENSG00000165637"
"9557","ENSG00000165644"
"9558","ENSG00000165646"
"9559","ENSG00000165650"
"9560","ENSG00000165655"
"9561","ENSG00000165659"
"9562","ENSG00000165660"
"9563","ENSG00000165661"
"9564","ENSG00000165669"
"9565","ENSG00000165672"
"9566","ENSG00000165675"
"9567","ENSG00000165678"
"9568","ENSG00000165682"
"9569","ENSG00000165684"
"9570","ENSG00000165685"
"9571","ENSG00000165688"
"9572","ENSG00000165689"
"9573","ENSG00000165694"
"9574","ENSG00000165695"
"9575","ENSG00000165698"
"9576","ENSG00000165699"
"9577","ENSG00000165702"
"9578","ENSG00000165704"
"9579","ENSG00000165714"
"9580","ENSG00000165716"
"9581","ENSG00000165724"
"9582","ENSG00000165730"
"9583","ENSG00000165731"
"9584","ENSG00000165732"
"9585","ENSG00000165733"
"9586","ENSG00000165752"
"9587","ENSG00000165757"
"9588","ENSG00000165782"
"9589","ENSG00000165792"
"9590","ENSG00000165794"
"9591","ENSG00000165795"
"9592","ENSG00000165799"
"9593","ENSG00000165801"
"9594","ENSG00000165802"
"9595","ENSG00000165805"
"9596","ENSG00000165806"
"9597","ENSG00000165807"
"9598","ENSG00000165810"
"9599","ENSG00000165813"
"9600","ENSG00000165816"
"9601","ENSG00000165819"
"9602","ENSG00000165821"
"9603","ENSG00000165828"
"9604","ENSG00000165832"
"9605","ENSG00000165837"
"9606","ENSG00000165841"
"9607","ENSG00000165861"
"9608","ENSG00000165863"
"9609","ENSG00000165868"
"9610","ENSG00000165879"
"9611","ENSG00000165886"
"9612","ENSG00000165887"
"9613","ENSG00000165895"
"9614","ENSG00000165898"
"9615","ENSG00000165899"
"9616","ENSG00000165905"
"9617","ENSG00000165912"
"9618","ENSG00000165915"
"9619","ENSG00000165916"
"9620","ENSG00000165917"
"9621","ENSG00000165923"
"9622","ENSG00000165929"
"9623","ENSG00000165934"
"9624","ENSG00000165935"
"9625","ENSG00000165943"
"9626","ENSG00000165949"
"9627","ENSG00000165959"
"9628","ENSG00000165966"
"9629","ENSG00000165970"
"9630","ENSG00000165972"
"9631","ENSG00000165973"
"9632","ENSG00000165983"
"9633","ENSG00000165995"
"9634","ENSG00000165997"
"9635","ENSG00000166002"
"9636","ENSG00000166004"
"9637","ENSG00000166006"
"9638","ENSG00000166016"
"9639","ENSG00000166024"
"9640","ENSG00000166025"
"9641","ENSG00000166033"
"9642","ENSG00000166035"
"9643","ENSG00000166037"
"9644","ENSG00000166046"
"9645","ENSG00000166049"
"9646","ENSG00000166068"
"9647","ENSG00000166073"
"9648","ENSG00000166086"
"9649","ENSG00000166090"
"9650","ENSG00000166091"
"9651","ENSG00000166105"
"9652","ENSG00000166106"
"9653","ENSG00000166111"
"9654","ENSG00000166123"
"9655","ENSG00000166126"
"9656","ENSG00000166130"
"9657","ENSG00000166133"
"9658","ENSG00000166136"
"9659","ENSG00000166140"
"9660","ENSG00000166143"
"9661","ENSG00000166145"
"9662","ENSG00000166147"
"9663","ENSG00000166152"
"9664","ENSG00000166153"
"9665","ENSG00000166159"
"9666","ENSG00000166164"
"9667","ENSG00000166165"
"9668","ENSG00000166167"
"9669","ENSG00000166170"
"9670","ENSG00000166171"
"9671","ENSG00000166173"
"9672","ENSG00000166181"
"9673","ENSG00000166188"
"9674","ENSG00000166189"
"9675","ENSG00000166192"
"9676","ENSG00000166197"
"9677","ENSG00000166199"
"9678","ENSG00000166200"
"9679","ENSG00000166211"
"9680","ENSG00000166220"
"9681","ENSG00000166224"
"9682","ENSG00000166225"
"9683","ENSG00000166226"
"9684","ENSG00000166228"
"9685","ENSG00000166233"
"9686","ENSG00000166246"
"9687","ENSG00000166250"
"9688","ENSG00000166257"
"9689","ENSG00000166260"
"9690","ENSG00000166262"
"9691","ENSG00000166263"
"9692","ENSG00000166265"
"9693","ENSG00000166266"
"9694","ENSG00000166268"
"9695","ENSG00000166272"
"9696","ENSG00000166275"
"9697","ENSG00000166278"
"9698","ENSG00000166289"
"9699","ENSG00000166292"
"9700","ENSG00000166295"
"9701","ENSG00000166311"
"9702","ENSG00000166313"
"9703","ENSG00000166321"
"9704","ENSG00000166323"
"9705","ENSG00000166329"
"9706","ENSG00000166333"
"9707","ENSG00000166337"
"9708","ENSG00000166340"
"9709","ENSG00000166341"
"9710","ENSG00000166343"
"9711","ENSG00000166347"
"9712","ENSG00000166348"
"9713","ENSG00000166351"
"9714","ENSG00000166352"
"9715","ENSG00000166359"
"9716","ENSG00000166377"
"9717","ENSG00000166387"
"9718","ENSG00000166391"
"9719","ENSG00000166394"
"9720","ENSG00000166396"
"9721","ENSG00000166398"
"9722","ENSG00000166401"
"9723","ENSG00000166402"
"9724","ENSG00000166411"
"9725","ENSG00000166426"
"9726","ENSG00000166428"
"9727","ENSG00000166432"
"9728","ENSG00000166435"
"9729","ENSG00000166436"
"9730","ENSG00000166439"
"9731","ENSG00000166444"
"9732","ENSG00000166446"
"9733","ENSG00000166448"
"9734","ENSG00000166450"
"9735","ENSG00000166455"
"9736","ENSG00000166471"
"9737","ENSG00000166477"
"9738","ENSG00000166478"
"9739","ENSG00000166479"
"9740","ENSG00000166482"
"9741","ENSG00000166483"
"9742","ENSG00000166484"
"9743","ENSG00000166501"
"9744","ENSG00000166503"
"9745","ENSG00000166507"
"9746","ENSG00000166508"
"9747","ENSG00000166509"
"9748","ENSG00000166510"
"9749","ENSG00000166523"
"9750","ENSG00000166526"
"9751","ENSG00000166527"
"9752","ENSG00000166529"
"9753","ENSG00000166535"
"9754","ENSG00000166546"
"9755","ENSG00000166548"
"9756","ENSG00000166557"
"9757","ENSG00000166562"
"9758","ENSG00000166569"
"9759","ENSG00000166578"
"9760","ENSG00000166579"
"9761","ENSG00000166582"
"9762","ENSG00000166589"
"9763","ENSG00000166592"
"9764","ENSG00000166595"
"9765","ENSG00000166596"
"9766","ENSG00000166598"
"9767","ENSG00000166603"
"9768","ENSG00000166634"
"9769","ENSG00000166669"
"9770","ENSG00000166670"
"9771","ENSG00000166681"
"9772","ENSG00000166682"
"9773","ENSG00000166685"
"9774","ENSG00000166689"
"9775","ENSG00000166704"
"9776","ENSG00000166710"
"9777","ENSG00000166716"
"9778","ENSG00000166734"
"9779","ENSG00000166743"
"9780","ENSG00000166747"
"9781","ENSG00000166748"
"9782","ENSG00000166750"
"9783","ENSG00000166762"
"9784","ENSG00000166780"
"9785","ENSG00000166783"
"9786","ENSG00000166788"
"9787","ENSG00000166793"
"9788","ENSG00000166794"
"9789","ENSG00000166796"
"9790","ENSG00000166797"
"9791","ENSG00000166800"
"9792","ENSG00000166801"
"9793","ENSG00000166813"
"9794","ENSG00000166816"
"9795","ENSG00000166819"
"9796","ENSG00000166821"
"9797","ENSG00000166825"
"9798","ENSG00000166833"
"9799","ENSG00000166839"
"9800","ENSG00000166840"
"9801","ENSG00000166845"
"9802","ENSG00000166847"
"9803","ENSG00000166848"
"9804","ENSG00000166851"
"9805","ENSG00000166855"
"9806","ENSG00000166856"
"9807","ENSG00000166860"
"9808","ENSG00000166863"
"9809","ENSG00000166866"
"9810","ENSG00000166881"
"9811","ENSG00000166886"
"9812","ENSG00000166888"
"9813","ENSG00000166889"
"9814","ENSG00000166896"
"9815","ENSG00000166897"
"9816","ENSG00000166900"
"9817","ENSG00000166902"
"9818","ENSG00000166908"
"9819","ENSG00000166912"
"9820","ENSG00000166913"
"9821","ENSG00000166922"
"9822","ENSG00000166923"
"9823","ENSG00000166924"
"9824","ENSG00000166925"
"9825","ENSG00000166927"
"9826","ENSG00000166930"
"9827","ENSG00000166938"
"9828","ENSG00000166946"
"9829","ENSG00000166947"
"9830","ENSG00000166949"
"9831","ENSG00000166959"
"9832","ENSG00000166960"
"9833","ENSG00000166963"
"9834","ENSG00000166965"
"9835","ENSG00000166971"
"9836","ENSG00000166974"
"9837","ENSG00000166979"
"9838","ENSG00000166984"
"9839","ENSG00000166986"
"9840","ENSG00000166987"
"9841","ENSG00000166997"
"9842","ENSG00000167004"
"9843","ENSG00000167005"
"9844","ENSG00000167011"
"9845","ENSG00000167014"
"9846","ENSG00000167034"
"9847","ENSG00000167037"
"9848","ENSG00000167065"
"9849","ENSG00000167074"
"9850","ENSG00000167077"
"9851","ENSG00000167080"
"9852","ENSG00000167081"
"9853","ENSG00000167085"
"9854","ENSG00000167088"
"9855","ENSG00000167094"
"9856","ENSG00000167098"
"9857","ENSG00000167100"
"9858","ENSG00000167104"
"9859","ENSG00000167106"
"9860","ENSG00000167107"
"9861","ENSG00000167110"
"9862","ENSG00000167112"
"9863","ENSG00000167113"
"9864","ENSG00000167114"
"9865","ENSG00000167123"
"9866","ENSG00000167130"
"9867","ENSG00000167131"
"9868","ENSG00000167136"
"9869","ENSG00000167139"
"9870","ENSG00000167157"
"9871","ENSG00000167165"
"9872","ENSG00000167173"
"9873","ENSG00000167182"
"9874","ENSG00000167183"
"9875","ENSG00000167191"
"9876","ENSG00000167193"
"9877","ENSG00000167194"
"9878","ENSG00000167195"
"9879","ENSG00000167202"
"9880","ENSG00000167208"
"9881","ENSG00000167210"
"9882","ENSG00000167216"
"9883","ENSG00000167230"
"9884","ENSG00000167236"
"9885","ENSG00000167244"
"9886","ENSG00000167257"
"9887","ENSG00000167258"
"9888","ENSG00000167261"
"9889","ENSG00000167264"
"9890","ENSG00000167272"
"9891","ENSG00000167280"
"9892","ENSG00000167281"
"9893","ENSG00000167283"
"9894","ENSG00000167286"
"9895","ENSG00000167291"
"9896","ENSG00000167306"
"9897","ENSG00000167311"
"9898","ENSG00000167315"
"9899","ENSG00000167323"
"9900","ENSG00000167325"
"9901","ENSG00000167333"
"9902","ENSG00000167346"
"9903","ENSG00000167360"
"9904","ENSG00000167371"
"9905","ENSG00000167377"
"9906","ENSG00000167378"
"9907","ENSG00000167380"
"9908","ENSG00000167383"
"9909","ENSG00000167384"
"9910","ENSG00000167394"
"9911","ENSG00000167395"
"9912","ENSG00000167397"
"9913","ENSG00000167419"
"9914","ENSG00000167434"
"9915","ENSG00000167447"
"9916","ENSG00000167460"
"9917","ENSG00000167468"
"9918","ENSG00000167470"
"9919","ENSG00000167476"
"9920","ENSG00000167483"
"9921","ENSG00000167491"
"9922","ENSG00000167508"
"9923","ENSG00000167513"
"9924","ENSG00000167515"
"9925","ENSG00000167522"
"9926","ENSG00000167523"
"9927","ENSG00000167524"
"9928","ENSG00000167525"
"9929","ENSG00000167526"
"9930","ENSG00000167528"
"9931","ENSG00000167531"
"9932","ENSG00000167536"
"9933","ENSG00000167543"
"9934","ENSG00000167548"
"9935","ENSG00000167549"
"9936","ENSG00000167552"
"9937","ENSG00000167553"
"9938","ENSG00000167554"
"9939","ENSG00000167562"
"9940","ENSG00000167566"
"9941","ENSG00000167580"
"9942","ENSG00000167588"
"9943","ENSG00000167595"
"9944","ENSG00000167601"
"9945","ENSG00000167604"
"9946","ENSG00000167608"
"9947","ENSG00000167612"
"9948","ENSG00000167613"
"9949","ENSG00000167614"
"9950","ENSG00000167615"
"9951","ENSG00000167617"
"9952","ENSG00000167619"
"9953","ENSG00000167632"
"9954","ENSG00000167633"
"9955","ENSG00000167634"
"9956","ENSG00000167635"
"9957","ENSG00000167641"
"9958","ENSG00000167642"
"9959","ENSG00000167644"
"9960","ENSG00000167645"
"9961","ENSG00000167646"
"9962","ENSG00000167654"
"9963","ENSG00000167656"
"9964","ENSG00000167657"
"9965","ENSG00000167658"
"9966","ENSG00000167664"
"9967","ENSG00000167670"
"9968","ENSG00000167671"
"9969","ENSG00000167674"
"9970","ENSG00000167676"
"9971","ENSG00000167693"
"9972","ENSG00000167699"
"9973","ENSG00000167700"
"9974","ENSG00000167701"
"9975","ENSG00000167702"
"9976","ENSG00000167703"
"9977","ENSG00000167705"
"9978","ENSG00000167711"
"9979","ENSG00000167716"
"9980","ENSG00000167720"
"9981","ENSG00000167721"
"9982","ENSG00000167740"
"9983","ENSG00000167741"
"9984","ENSG00000167744"
"9985","ENSG00000167747"
"9986","ENSG00000167749"
"9987","ENSG00000167751"
"9988","ENSG00000167754"
"9989","ENSG00000167757"
"9990","ENSG00000167759"
"9991","ENSG00000167765"
"9992","ENSG00000167766"
"9993","ENSG00000167767"
"9994","ENSG00000167768"
"9995","ENSG00000167769"
"9996","ENSG00000167770"
"9997","ENSG00000167771"
"9998","ENSG00000167772"
"9999","ENSG00000167775"
"10000","ENSG00000167778"
"10001","ENSG00000167779"
"10002","ENSG00000167780"
"10003","ENSG00000167785"
"10004","ENSG00000167792"
"10005","ENSG00000167797"
"10006","ENSG00000167799"
"10007","ENSG00000167800"
"10008","ENSG00000167815"
"10009","ENSG00000167840"
"10010","ENSG00000167842"
"10011","ENSG00000167850"
"10012","ENSG00000167851"
"10013","ENSG00000167858"
"10014","ENSG00000167861"
"10015","ENSG00000167862"
"10016","ENSG00000167863"
"10017","ENSG00000167874"
"10018","ENSG00000167880"
"10019","ENSG00000167881"
"10020","ENSG00000167889"
"10021","ENSG00000167895"
"10022","ENSG00000167900"
"10023","ENSG00000167904"
"10024","ENSG00000167914"
"10025","ENSG00000167916"
"10026","ENSG00000167920"
"10027","ENSG00000167925"
"10028","ENSG00000167930"
"10029","ENSG00000167941"
"10030","ENSG00000167945"
"10031","ENSG00000167962"
"10032","ENSG00000167964"
"10033","ENSG00000167965"
"10034","ENSG00000167968"
"10035","ENSG00000167969"
"10036","ENSG00000167970"
"10037","ENSG00000167971"
"10038","ENSG00000167972"
"10039","ENSG00000167978"
"10040","ENSG00000167981"
"10041","ENSG00000167985"
"10042","ENSG00000167986"
"10043","ENSG00000167987"
"10044","ENSG00000167992"
"10045","ENSG00000167994"
"10046","ENSG00000167996"
"10047","ENSG00000168000"
"10048","ENSG00000168002"
"10049","ENSG00000168003"
"10050","ENSG00000168004"
"10051","ENSG00000168005"
"10052","ENSG00000168010"
"10053","ENSG00000168014"
"10054","ENSG00000168016"
"10055","ENSG00000168026"
"10056","ENSG00000168028"
"10057","ENSG00000168036"
"10058","ENSG00000168038"
"10059","ENSG00000168040"
"10060","ENSG00000168060"
"10061","ENSG00000168061"
"10062","ENSG00000168065"
"10063","ENSG00000168066"
"10064","ENSG00000168067"
"10065","ENSG00000168070"
"10066","ENSG00000168071"
"10067","ENSG00000168077"
"10068","ENSG00000168078"
"10069","ENSG00000168079"
"10070","ENSG00000168081"
"10071","ENSG00000168090"
"10072","ENSG00000168092"
"10073","ENSG00000168096"
"10074","ENSG00000168101"
"10075","ENSG00000168116"
"10076","ENSG00000168118"
"10077","ENSG00000168135"
"10078","ENSG00000168137"
"10079","ENSG00000168140"
"10080","ENSG00000168143"
"10081","ENSG00000168148"
"10082","ENSG00000168152"
"10083","ENSG00000168159"
"10084","ENSG00000168172"
"10085","ENSG00000168175"
"10086","ENSG00000168209"
"10087","ENSG00000168216"
"10088","ENSG00000168228"
"10089","ENSG00000168237"
"10090","ENSG00000168246"
"10091","ENSG00000168255"
"10092","ENSG00000168259"
"10093","ENSG00000168260"
"10094","ENSG00000168263"
"10095","ENSG00000168264"
"10096","ENSG00000168267"
"10097","ENSG00000168268"
"10098","ENSG00000168273"
"10099","ENSG00000168274"
"10100","ENSG00000168275"
"10101","ENSG00000168280"
"10102","ENSG00000168282"
"10103","ENSG00000168283"
"10104","ENSG00000168286"
"10105","ENSG00000168288"
"10106","ENSG00000168291"
"10107","ENSG00000168297"
"10108","ENSG00000168298"
"10109","ENSG00000168300"
"10110","ENSG00000168301"
"10111","ENSG00000168306"
"10112","ENSG00000168309"
"10113","ENSG00000168310"
"10114","ENSG00000168314"
"10115","ENSG00000168329"
"10116","ENSG00000168334"
"10117","ENSG00000168348"
"10118","ENSG00000168350"
"10119","ENSG00000168356"
"10120","ENSG00000168385"
"10121","ENSG00000168386"
"10122","ENSG00000168389"
"10123","ENSG00000168393"
"10124","ENSG00000168394"
